logFC	AveExpr	t	P.Value	adj.P.Val	B	log2.YPGlu30.Ref._YPGlu30.C.1	log2.YPGlu30.Ref._YPGlu30.C.2	log2.YPGlu30.Ref._YPGlu30.C.3	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.1	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.2	log2.YPGluBPS30.Ref._YPGlu.BPS30.C.3
CAGL0G09537g	0.294166666666667	0.0749166666666667	2.46381094611272	0.0381118771435978	0.0609195465231362	-5.19001946188427	-0.1575	0.009	-0.068	0.1075	0.12	0.4385
CAGL0A01694g	0.275333333333333	0.0375	2.46194966499783	0.0382243623807396	0.0610802896059042	-5.1929755005759	-0.1265	-0.1205	-0.0535	0.1225	0.3675	0.0355
CAGL0L01265g	0.289	-0.113833333333333	2.46064143254203	0.0383036243684543	0.0611742231997649	-5.19505299831529	-0.2025	-0.4595	-0.113	0.071	0.086	-0.065
CAGL0D03784g	-0.218166666666667	-0.137083333333333	-2.4605070828707	0.0383117735806982	0.0611742231997649	-5.19526633858482	-0.015	-0.0625	-0.0065	-0.2015	-0.2725	-0.2645
CAGL0F08437g	-0.372333333333333	0.125166666666667	-2.4603884684698	0.0383189697927085	0.0611742231997649	-5.19545469058735	0.3725	0.5675	-0.00600000000000001	-0.137	0.0575	-0.1035
CAGL0I09240g	-0.476666666666667	-0.0323333333333333	-2.45412511169226	0.0387008990561004	0.0617647058767608	-5.20539851414293	0.1705	0.056	0.3915	-0.3455	-0.6265	0.16
CAGL0L09152g	-0.253666666666667	-0.2055	-2.45065101495133	0.0389143921426273	0.0620860887407909	-5.2109123619758	-0.057	-0.0375	-0.1415	-0.403	-0.1815	-0.4125
CAGL0K10978g	-0.385833333333333	-0.76375	-2.44985518650137	0.038963464522464	0.0621450276303186	-5.21217527436342	-0.687	-0.682	-0.3435	-0.7945	-0.816	-1.2595
CAGL0E03718g	0.213333333333333	0.187166666666667	2.44927779009165	0.0389991068823774	0.0621825162024336	-5.21309151329632	0.1015	0.077	0.063	0.287	0.3145	0.28
CAGL0J09218g	-0.232166666666667	-0.199083333333333	-2.44638005603249	0.0391784780002653	0.0624490798989916	-5.2176892558617	-0.084	-0.063	-0.102	-0.282	-0.423	-0.2405
CAGL0F03025g	0.261833333333333	-0.525416666666667	2.44486528666184	0.0392725727360081	0.0625795925743606	-5.22009234957176	-0.796	-0.595	-0.578	-0.313	-0.3635	-0.507
CAGL0J01199g	-0.2185	0.02825	-2.44359106700453	0.039351900812778	0.0626865012014496	-5.22211364190292	0.093	0.1545	0.165	-0.033	-0.1085	-0.1015
CAGL0D03608g	-0.269833333333333	0.210083333333333	-2.44124494059654	0.0394983831361605	0.062900284988048	-5.22583485791871	0.3555	0.2655	0.414	-0.0265	0.253	-0.001
CAGL0L01859g	-0.384833333333333	-0.265083333333333	-2.43894381127019	0.0396425881882552	0.0631103105308985	-5.22948414642477	-0.2295	0.2965	-0.285	-0.3855	-0.4565	-0.5305
CAGL0A01023g	-0.294166666666667	-0.235416666666667	-2.43654392715411	0.0397935453442376	0.0633309514751566	-5.23328945531722	0.0725	-0.064	-0.2735	-0.4295	-0.469	-0.249
CAGL0D04290g	-0.466333333333333	0.1905	-2.43520482014927	0.0398780284736292	0.0634456956119261	-5.23541250865037	0.3285	0.324	0.6185	0.033	-0.466	0.305
CAGL0E01463g	-0.503833333333333	-0.42225	-2.4334233464134	0.0399906994144941	0.0636052012109448	-5.23823660636754	-0.2185	-0.3385	0.046	-0.7235	-1.073	-0.226
CAGL0F01815g	-0.299666666666667	-0.371333333333333	-2.43259137682765	0.0400434275398113	0.0636692983508545	-5.23955537813549	-0.165	-0.2505	-0.249	-0.477	-0.753	-0.3335
CAGL0A00319g	-0.274333333333333	0.0621666666666667	-2.42903411752325	0.0402696660153341	0.0640091526517395	-5.2451932258688	0.2455	0.098	0.2545	-0.1395	0.1055	-0.191
CAGL0I01496g	-0.387666666666667	0.0131666666666667	-2.42766928263389	0.0403568084804313	0.064127769803117	-5.24735597102493	0.3965	0.352	-0.1275	-0.3285	-0.001	-0.2125
CAGL0D06050g	-0.253166666666667	-0.41325	-2.4272106016839	0.0403861369780083	0.0641544743374686	-5.248082760964	-0.3565	-0.12	-0.3835	-0.5325	-0.554	-0.533
CAGL0F09229g	0.2915	-0.0135833333333333	2.4262407151148	0.0404482229077447	0.0642331822555412	-5.24961949219747	-0.2415	0.0745	-0.311	0.1245	0.1045	0.1675
CAGL0E05742g	-0.262666666666667	-0.0588333333333333	-2.42538691947044	0.0405029567095328	0.0642928528216998	-5.25097219922668	0.05	0.243	-0.0755	-0.1715	-0.2205	-0.1785
CAGL0K10758g	-0.269166666666667	-0.000416666666666663	-2.42526314372799	0.0405108976983109	0.0642928528216998	-5.2511682961436	0.184	0.001	0.2175	-0.0755	-0.2825	-0.047
CAGL0K00385g	0.310166666666667	-0.109416666666667	2.42426346332594	0.0405750907455722	0.064374787825818	-5.25275202055024	-0.3065	-0.1505	-0.3365	-0.1345	0.2805	-0.009
CAGL0J09548g	0.316666666666667	-0.190833333333333	2.42248419397624	0.0406895965799848	0.0645364716034867	-5.25557052337124	-0.38	-0.1005	-0.567	0.027	-0.018	-0.1065
CAGL0B04191g	-0.288333333333333	0.321	-2.42117733459051	0.0407739066835227	0.0646501776353101	-5.25764047024815	0.441	0.474	0.4805	0.219	-0.044	0.3555
CAGL0I06512g	-0.332166666666667	-0.0894166666666667	-2.42053818949599	0.0408152039777546	0.0646956342753827	-5.25865274968371	0.2	0.112	-0.082	-0.38	0.002	-0.3885
CAGL0J02134g	0.248166666666667	0.320583333333333	2.41542599432931	0.0411470333378665	0.0652014388462388	-5.26674782629878	0.1285	0.195	0.266	0.3425	0.577	0.4145
CAGL0K03069g	0.324666666666667	-0.1275	2.41447777647814	0.0412088783558343	0.0652792466966416	-5.26824899316775	-0.0725	-0.3495	-0.4475	0.208	-0.1265	0.023
CAGL0L09130g	-0.251	-0.0131666666666667	-2.41320980374067	0.0412917242170653	0.0653902637292197	-5.27025622082814	0.151	-0.04	0.226	-0.1895	-0.1195	-0.107
CAGL0G04983g	-0.3155	0.163083333333333	-2.40334020823365	0.04194230975484	0.0664000163393217	-5.2858737617821	0.3035	0.3345	0.3245	0.127	-0.2775	0.1665
CAGL0M02651g	0.2555	-0.07075	2.40209926113607	0.0420248343217685	0.0665101100495582	-5.28783663198356	-0.1485	-0.339	-0.108	0.162	0.024	-0.015
CAGL0I07117g	-0.255	-0.200833333333333	-2.39984272463857	0.0421753138910555	0.0667276507300425	-5.29140545428404	-0.098	0.0415	-0.1635	-0.3205	-0.445	-0.2195
CAGL0K09988g	0.335333333333333	0.0216666666666667	2.39757414607491	0.0423271404925781	0.0669400518697505	-5.2949927227076	-0.0945	-0.421	0.0775	0.303	0.1685	0.0965
CAGL0H03421g	0.268333333333333	0.0771666666666667	2.39744656057278	0.0423356955022432	0.0669400518697505	-5.29519445379043	0.03	-0.051	-0.15	0.2295	0.354	0.0505
CAGL0C01485g	0.215666666666667	0.300333333333333	2.3954223434201	0.0424716575117238	0.0671343108400373	-5.29839477691912	0.2185	0.174	0.185	0.4375	0.446	0.341
CAGL0I05324g	-0.214666666666667	0.314333333333333	-2.39034594272435	0.0428145535445241	0.0676554465788393	-5.30641852283168	0.471	0.374	0.42	0.234	0.2215	0.1655
CAGL0L02189g	0.271166666666667	0.03175	2.38662807422955	0.0430674411407541	0.0680340736861187	-5.31229302286858	-0.0915	-0.024	-0.196	0.1435	0.34	0.0185
CAGL0L11836g	-0.2625	-0.12925	-2.37327035905304	0.0439884168317563	0.0694675275675362	-5.33338528649414	0.072	-0.07	0.004	-0.3275	-0.0815	-0.3725
CAGL0M01078g	0.223833333333333	-0.0405833333333333	2.37098831260926	0.0441477150322589	0.0696976098953042	-5.33698650233378	-0.1505	-0.2015	-0.1055	-0.0045	0.1575	0.061
CAGL0I09746g	-0.240666666666667	0.0848333333333333	-2.37005871721771	0.0442127705447037	0.0697788119225253	-5.33845327617434	0.165	0.218	0.2325	-0.096	0.1115	-0.122
CAGL0L10092g	0.248666666666667	-0.144166666666667	2.36953161755238	0.0442497009026677	0.0698155890743352	-5.33928491870217	-0.3135	-0.251	-0.241	-0.111	0.145	-0.0935
CAGL0I08569g	-0.224666666666667	-0.0346666666666667	-2.36262093521899	0.0447367465086979	0.070538287614708	-5.35018513356833	0.0835	0.1235	0.026	-0.048	-0.1985	-0.1945
CAGL0L04422g	0.343833333333333	-0.212583333333333	2.36247120370108	0.0447473582184705	0.070538287614708	-5.3504212375489	-0.3845	-0.647	-0.122	0.1065	-0.1105	-0.118
CAGL0H09702g	0.2275	0.16925	2.3624471938031	0.0447490600717941	0.070538287614708	-5.35045909726261	0.0645	-0.0425	0.1445	0.339	0.261	0.249
CAGL0K10076g	0.329666666666667	0.0503333333333333	2.36085496632794	0.0448620636416524	0.0706946638068856	-5.35296961627808	-0.1755	0.034	-0.202	0.13	0.487	0.0285
CAGL0J02068g	0.276833333333333	0.210583333333333	2.36026274195369	0.0449041676523577	0.0707029753344205	-5.35390331322414	-0.015	0.242	-0.0105	0.3795	0.463	0.2045
CAGL0A02321g	0.332166666666667	-0.186916666666667	2.36026033156105	0.0449043390990765	0.0707029753344205	-5.35390711334044	-0.3305	-0.1245	-0.604	-0.1295	-0.066	0.133
CAGL0K06633g	-0.300666666666667	-0.0085	-2.3600848804693	0.0449168203623147	0.0707029753344205	-5.35418371960263	0.2295	-0.0625	0.2585	-0.157	-0.311	-0.0085
CAGL0D02376g	0.213666666666667	0.211333333333333	2.3600044611574	0.0449225423996757	0.0707029753344205	-5.35431050281037	0.0455	0.092	0.176	0.32	0.306	0.3285
CAGL0E06226g	0.331333333333333	-0.128333333333333	2.35675384177223	0.0451544424008754	0.0710461328070284	-5.35943449067582	-0.2685	-0.1965	-0.417	-0.0155	0.312	-0.1845
CAGL0G09174g	0.275333333333333	0.1915	2.35620527641847	0.0451936948688676	0.0710860604277583	-5.36029906505274	-0.0135	-0.015	0.19	0.48	0.1675	0.34
CAGL0B03707g	-0.39	-0.0461666666666667	-2.35551715003848	0.0452429817532909	0.0711417420264301	-5.36138354113584	0.0675	0.1075	0.2715	-0.266	-0.563	0.1055
CAGL0M08052g	0.244666666666667	-0.400666666666667	2.35415567392461	0.0453406552705844	0.0712734510436342	-5.36352902326411	-0.4095	-0.5365	-0.623	-0.168	-0.338	-0.329
CAGL0L03520g	0.209333333333333	-0.05	2.35235947940983	0.045469837883676	0.071454594931924	-5.3663591847257	-0.1815	-0.151	-0.1315	0.0095	0.102	0.0525
CAGL0D00242g	0.233666666666667	0.293	2.3519156374247	0.0455018156212952	0.071482919787763	-5.36705845593982	0.1215	0.2835	0.1235	0.4955	0.3395	0.3945
CAGL0J11594g	-0.2355	0.0770833333333333	-2.35055594389359	0.0455999179637774	0.0716150765568459	-5.36920048585095	0.1695	0.3145	0.1005	0.026	-0.048	-0.1
CAGL0L13299g	-0.2175	-0.13325	-2.34887235084512	0.0457216822073348	0.0717843021600295	-5.37185244095237	0.036	-0.0925	-0.017	-0.19	-0.2425	-0.2935
CAGL0J07348g	0.23	-0.0396666666666667	2.34865219305274	0.0457376288686913	0.0717873384480102	-5.37219920041283	-0.0755	-0.176	-0.2125	0.155	-0.0225	0.0935
CAGL0E02849g	0.227	0.0738333333333333	2.34741064776656	0.0458276614732528	0.0719066185995327	-5.37415457534622	-0.0775	0.0125	-0.054	0.217	0.0785	0.2665
CAGL0F03261g	-0.224666666666667	0.223666666666667	-2.34715866908089	0.0458459556702549	0.0719132978869307	-5.37455140478553	0.243	0.338	0.427	0.073	0.161	0.1
CAGL0I00572g	0.257166666666667	-0.772083333333333	2.34613041018682	0.0459206850240956	0.0720084693536705	-5.37617067383432	-0.93	-0.763	-1.009	-0.52	-0.6735	-0.737
CAGL0E03762g	0.360833333333333	-0.253083333333333	2.34521344172896	0.0459874287385587	0.072091064084344	-5.37761456715888	-0.3195	-0.4625	-0.5185	-0.031	0.2045	-0.3915
CAGL0D06446g	0.309166666666667	0.02325	2.34263601275542	0.0461755515249468	0.0723638269997867	-5.38167248093431	-0.2925	-0.023	-0.0785	0.1095	0.017	0.407
CAGL0I04466g	0.220333333333333	-0.0588333333333333	2.3422530202659	0.0462035709920272	0.072385594554176	-5.38227538950451	-0.137	-0.2375	-0.1325	0.035	-0.01	0.129
CAGL0G05786g	0.295666666666667	0.0983333333333333	2.34060934795132	0.0463240135236725	0.0725521006670053	-5.38486264136413	-0.2455	0.065	0.032	0.371	0.0745	0.293
CAGL0F03817g	-0.2435	-0.153083333333333	-2.34014450273786	0.0463581324854394	0.0725833474092012	-5.38559427302923	-0.132	-0.008	0.046	-0.194	-0.228	-0.4025
CAGL0B01166g	-0.228833333333333	-0.0839166666666667	-2.33989956173433	0.0463761208743451	0.0725893269903055	-5.38597978010641	0.049	-0.08	0.1225	-0.2075	-0.243	-0.1445
CAGL0G04873g	0.2825	-0.127416666666667	2.33784790350377	0.0465270674510334	0.0728033495881625	-5.38920851846187	-0.2955	-0.1315	-0.379	-0.133	0.198	-0.0235
CAGL0M07249g	0.236	0.0285	2.33762776105919	0.0465432930440689	0.0728065008442031	-5.38955492730477	-0.1895	-0.0125	-0.0665	0.0945	0.254	0.091
CAGL0D05236g	-0.367666666666667	0.117666666666667	-2.33484535542528	0.046748856849959	0.073105736765061	-5.39393265784758	0.415	0.037	0.4525	0.055	-0.336	0.0825
CAGL0J02128g	0.225833333333333	-0.0990833333333333	2.3333502628157	0.0468596875018944	0.0732566918133064	-5.39628454099385	-0.16	-0.221	-0.255	-0.096	0.089	0.0485
CAGL0D02024g	-0.251166666666667	0.120416666666667	-2.33283553109948	0.04689790491382	0.0732940716514642	-5.39709417808524	0.253	0.14	0.345	0.1345	-0.0545	-0.0955
CAGL0J11528g	0.225833333333333	-0.251583333333333	2.33107290894878	0.0470290101129456	0.0734765534640501	-5.39986638280036	-0.3365	-0.3865	-0.3705	-0.033	-0.138	-0.245
CAGL0M02189g	0.237833333333333	-0.112416666666667	2.32969590621665	0.0471316865886115	0.0735975280814208	-5.40203179647431	-0.279	-0.1065	-0.3085	0.0545	0.051	-0.086
CAGL0H03399g	-0.269333333333333	-0.0528333333333333	-2.32964920642607	0.0471351726791219	0.0735975280814208	-5.40210522988954	0.0955	0.2455	-0.0955	-0.272	-0.1	-0.1905
CAGL0D05610g	-0.223	-0.1295	-2.32937477291279	0.0471556640430448	0.0736070892420837	-5.40253675868175	0.007	0.0435	-0.1045	-0.2205	-0.186	-0.3165
CAGL0L03113g	-0.207666666666667	0.169833333333333	-2.32359875825494	0.0475890107270824	0.0742608900258431	-5.41161672544897	0.267	0.308	0.246	0.113	0.066	0.019
CAGL0B01188g	-0.262	0.0601666666666667	-2.32069752188008	0.0478081700256326	0.074580162923665	-5.41617573554214	0.25	0.0775	0.246	-0.183	-0.1315	0.102
CAGL0I07953g	0.3805	-0.229583333333333	2.31853145963428	0.0479724489346038	0.0748136547616363	-5.41957871316912	-0.476	-0.2415	-0.542	-0.1295	0.3055	-0.294
CAGL0I08107g	0.24	0.462166666666667	2.3180048015017	0.0480124766576563	0.0748532921233028	-5.42040601495696	0.258	0.359	0.4095	0.6745	0.4475	0.6245
CAGL0H08217g	0.2205	-0.173583333333333	2.31593831138097	0.0481698578441882	0.0750758082554841	-5.42365178146498	-0.199	-0.3045	-0.348	-0.072	-0.122	0.004
CAGL0H09064g	-0.490833333333333	0.456583333333333	-2.31498044866639	0.0482429813876845	0.0751669080441325	-5.42515605665878	0.548	0.9725	0.5855	0.3285	0.5615	-0.2565
CAGL0I02376g	-0.361666666666667	-0.214	-2.31309329145557	0.0483873707811282	0.0753351028075999	-5.4281193559925	0.2055	-0.2015	-0.1035	-0.2785	-0.677	-0.229
CAGL0B00374g	-0.2565	-0.0790833333333333	-2.31307876877743	0.0483884835992028	0.0753351028075999	-5.42814215816603	0.018	0.165	-0.0355	-0.174	-0.3595	-0.0885
CAGL0C01529g	-0.260666666666667	0.353666666666667	-2.3129931269987	0.0483950465234846	0.0753351028075999	-5.42827662439119	0.433	0.3885	0.6305	0.2025	0.109	0.3585
CAGL0J10318g	0.230666666666667	0.0201666666666667	2.31165358441525	0.0484978140030554	0.0754721449385336	-5.4303797033203	-0.087	-0.0265	-0.172	0.076	0.2515	0.079
CAGL0K05709g	-0.273666666666667	-0.136666666666667	-2.3106545286357	0.0485746011582154	0.075568685616015	-5.43194804957213	-0.009	0.1145	-0.105	-0.4355	-0.287	-0.098
CAGL0F03773g	-0.260666666666667	0.106	-2.31033223549809	0.0485993983022449	0.0755843101100184	-5.43245396363801	0.221	0.186	0.302	0.003	-0.207	0.131
CAGL0M02013g	0.262333333333333	-0.1515	2.3094590347732	0.0486666453877671	0.0756659254390078	-5.43382457948769	-0.358	-0.2175	-0.2725	-0.0385	0.1575	-0.18
CAGL0J07216g	0.219833333333333	-0.252583333333333	2.30452215558489	0.0490485888169802	0.0762366263681401	-5.44157163725521	-0.456	-0.266	-0.3655	-0.177	-0.1115	-0.1395
CAGL0K12034g	-0.621666666666667	0.1965	-2.30402208484663	0.0490874427593219	0.0762738760254796	-5.44235615966381	0.3545	0.607	0.5605	-0.096	0.499	-0.746
CAGL0H06743g	-0.2285	-0.192916666666667	-2.30311617636835	0.0491579069428548	0.0763602053572605	-5.44377727572663	0	-0.1395	-0.0965	-0.317	-0.2045	-0.4
CAGL0G01782g	-0.225833333333333	-0.296083333333333	-2.29953840050909	0.0494371803645073	0.0767707411359111	-5.44938861484381	-0.078	-0.2005	-0.271	-0.4335	-0.456	-0.3375
CAGL0D00924g	-0.227	-0.0901666666666667	-2.29680870053372	0.0496513143456083	0.0770799040583488	-5.45366856168094	0.036	0.1295	-0.0955	-0.214	-0.161	-0.236
CAGL0C05159g	0.267833333333333	0.09825	2.29565241094209	0.0497422981378701	0.077197756243656	-5.45548119333745	-0.0525	0.0805	-0.135	0.1505	0.419	0.127
CAGL0B01617g	-0.324333333333333	-0.105833333333333	-2.29460337538298	0.0498249857762509	0.0773026656970724	-5.45712551692314	0.158	0.19	-0.179	-0.2575	-0.084	-0.4625
CAGL0M08624g	0.251333333333333	-0.3475	2.29423767174553	0.0498538435360463	0.0773240207190933	-5.45769870463748	-0.4295	-0.6015	-0.3885	-0.1135	-0.357	-0.195
CAGL0H00572g	0.384	-0.469333333333333	2.29095029909957	0.0501139970737281	0.077703997278665	-5.46285028078862	-0.962	-0.5675	-0.4545	-0.544	-0.2055	-0.0825
CAGL0G00418g	0.224333333333333	-0.0271666666666667	2.29074038463815	0.0501306548235551	0.0777063070078888	-5.46317917798828	-0.196	-0.2	-0.022	0.1305	0.0265	0.098
CAGL0H05071g	0.234833333333333	0.247416666666667	2.29049466383544	0.0501501609662241	0.0777130292286648	-5.46356416861494	0.0745	0.2535	0.062	0.268	0.4325	0.394
CAGL0F05621g	-0.219166666666667	-0.0555833333333333	-2.28989973789069	0.0501974193940107	0.0777627395087744	-5.46449624914997	0.105	0.046	0.011	-0.0605	-0.2135	-0.2215
CAGL0K12276g	-0.314166666666667	0.39875	-2.2873219300973	0.0504027008733886	0.0780571452764116	-5.46853432135731	0.5485	0.519	0.6	0.1295	0.0535	0.542
CAGL0K11440g	0.6465	-0.530916666666667	2.28232571489206	0.0508029449309298	0.0786532145304181	-5.47635786984899	-1.179	-0.096	-1.2875	-0.207	-0.074	-0.342
CAGL0J02266g	0.283	0.325333333333333	2.28200844831325	0.0508284671874703	0.0786689538977071	-5.47685454610006	0.0645	0.222	0.265	0.5	0.2575	0.643
CAGL0F01947g	0.329333333333333	-0.569166666666667	2.28053321460162	0.0509473083352475	0.0788290729693365	-5.47916379840643	-0.628	-0.7725	-0.801	-0.466	-0.106	-0.6415
CAGL0M05269g	-0.251	-0.0366666666666667	-2.28015335277271	0.050977953646941	0.0788526740740576	-5.4797583592307	0.0335	0.236	-0.003	-0.1135	-0.289	-0.084
CAGL0G05896g	0.496833333333334	-0.366583333333333	2.27987010922539	0.0510008161865276	0.0788642261767525	-5.48020167825265	-0.8085	-0.099	-0.9375	-0.33	0.093	-0.1175
CAGL0H04741g	-0.337833333333333	-0.176583333333333	-2.27866412428391	0.051098273414845	0.0789632288397013	-5.48208908750731	-0.181	0.1755	-0.0175	-0.4265	-0.536	-0.074
CAGL0D02398g	0.306666666666667	0.044	2.27859029018389	0.0511042460412117	0.0789632288397013	-5.48220463313635	-0.244	0.158	-0.242	0.081	0.304	0.207
CAGL0I10604g	0.3175	-0.08775	2.27843131327589	0.0511171084338743	0.0789632288397013	-5.48245341891134	-0.396	-0.2885	-0.055	0.2835	0.0645	-0.135
CAGL0I08723g	0.267166666666667	0.138416666666667	2.27831533122826	0.0511264942536188	0.0789632288397013	-5.48263491878212	-0.159	0.14	0.0335	0.37	0.317	0.129
CAGL0L07590g	0.265	-0.053	2.27660914419836	0.0512647646640519	0.0791529202453098	-5.48530468167091	-0.1395	-0.2215	-0.1955	0.064	0.2765	-0.102
CAGL0F04103g	-0.247	-0.2605	-2.27569565941471	0.0513389463364574	0.0792435739926699	-5.48673387334212	-0.124	0.0135	-0.3005	-0.3335	-0.4005	-0.418
CAGL0M09383g	0.222166666666667	-0.107083333333333	2.27534792665025	0.0513672127469575	0.0792633225610431	-5.48727788388755	-0.1885	-0.265	-0.201	-0.116	0.082	0.046
CAGL0F03531g	-0.2265	0.10425	-2.27496610410865	0.0513982680095848	0.0792873613408922	-5.48787520431738	0.226	0.238	0.1885	-0.0765	-0.0805	0.13
CAGL0G00726g	0.346833333333333	0.05525	2.27377203158433	0.0514955072030992	0.0794134507530034	-5.48974305482165	-0.16	-0.1855	-0.009	0.1465	-0.02	0.5595
CAGL0F01991g	0.276666666666667	-0.0646666666666667	2.2734186950724	0.0515243160785397	0.0794339666778089	-5.49029572509037	-0.348	-0.0335	-0.2275	0.0395	-0.049	0.2305
CAGL0L09603g	-0.291333333333333	0.2325	-2.2724620237512	0.0516023973472488	0.0795304096299505	-5.49179200088681	0.522	0.146	0.4665	0.081	-0.0305	0.21
CAGL0H07843g	0.2915	-0.117083333333333	2.27218524470133	0.0516250092683961	0.0795413300697723	-5.49222486847189	-0.323	-0.181	-0.2845	0.119	0.194	-0.227
CAGL0F02805g	-0.240333333333333	0.0841666666666667	-2.27174324475108	0.0516611395473373	0.0795730661157574	-5.49291610756499	0.3455	0.1445	0.123	0.0465	-0.1315	-0.023
CAGL0K10032g	0.255	0.209	2.26996334147604	0.0518068874856013	0.0797735751694426	-5.49569936644275	0.063	-0.0525	0.234	0.423	0.2185	0.368
CAGL0E04862g	0.263833333333333	-0.00241666666666667	2.26840181338765	0.0519350891747039	0.0799469536784879	-5.49814073471729	-0.021	-0.15	-0.232	0.0145	0.315	0.059
CAGL0C05467g	-0.214666666666667	0.126166666666667	-2.26690293340117	0.0520584430738084	0.0801127677582219	-5.50048379037403	0.297	0.2035	0.2	-0.001	0.106	-0.0485
CAGL0H01507g	-0.226	-0.0663333333333333	-2.26501725500842	0.0522140417741909	0.0803280888916456	-5.50343098056207	0.0915	0.0715	-0.023	-0.1285	-0.106	-0.3035
CAGL0L05148g	-0.479333333333333	-0.180333333333333	-2.26189503776114	0.0524726880754895	0.0807017655390972	-5.50830954265326	0.0195	-0.013	0.1715	-0.369	-0.9155	0.0245
CAGL0G01628g	-0.213	0.0596666666666667	-2.25469599320774	0.0530739053352923	0.0816019258801627	-5.51955225289449	0.172	0.2515	0.075	-0.027	-0.087	-0.0265
CAGL0F07931g	0.199333333333333	-0.603166666666667	2.25311402528287	0.0532069318889424	0.0817819118112968	-5.5220216685761	-0.691	-0.6965	-0.721	-0.5295	-0.4525	-0.5285
CAGL0L00227g	0.277333333333333	0.459666666666667	2.25138360331453	0.0533528196229797	0.0819815521681239	-5.52472234566914	0.265	0.168	0.53	0.6035	0.7085	0.483
CAGL0G07403g	0.253333333333333	-0.199833333333333	2.24917288978553	0.053539775389784	0.0822441587172004	-5.52817189571602	-0.1715	-0.391	-0.417	-0.1815	0.0545	-0.0925
CAGL0C00759g	-0.3115	-0.155916666666667	-2.24853916973212	0.053593487261418	0.0823012716178191	-5.52916058944135	0.0465	-0.093	0.046	-0.3555	-0.5445	-0.035
CAGL0K01155g	0.232333333333333	-0.172	2.24835525519371	0.0536090851822491	0.0823012716178191	-5.52944750987292	-0.403	-0.305	-0.1565	-0.0305	-0.132	-0.005
