"";"Name";"Conditions";"logFC";"hovertext"
"902";"CAGL0G10153g";"log(1H/0H)";"-4.19e-01";"CAGL0G10153g - -4.19e-01"
"903";"CAGL0G10175g";"log(1H/0H)";"1.14e+00";"CAGL0G10175g - 1.14e+00"
"904";"CAGL0H00418g";"log(1H/0H)";"4.39e-01";"CAGL0H00418g - 4.39e-01"
"905";"CAGL0H00440g";"log(1H/0H)";"-1.35e+00";"CAGL0H00440g - -1.35e+00"
"906";"CAGL0H00506g";"log(1H/0H)";"6.58e-01";"CAGL0H00506g - 6.58e-01"
"907";"CAGL0H00572g";"log(1H/0H)";"6.81e-01";"CAGL0H00572g - 6.81e-01"
"908";"CAGL0H00594g";"log(1H/0H)";"5.95e-01";"CAGL0H00594g - 5.95e-01"
"909";"CAGL0H00682g";"log(1H/0H)";"1.03e+00";"CAGL0H00682g - 1.03e+00"
"910";"CAGL0H00704g";"log(1H/0H)";"3.71e-01";"CAGL0H00704g - 3.71e-01"
"911";"CAGL0H00825g";"log(1H/0H)";"1.04e+00";"CAGL0H00825g - 1.04e+00"
"912";"CAGL0H02101g";"log(1H/0H)";"2.62e+00";"CAGL0H02101g - 2.62e+00"
"913";"CAGL0H02387g";"log(1H/0H)";"2.90e+00";"CAGL0H02387g - 2.90e+00"
"914";"CAGL0H02491g";"log(1H/0H)";"1.08e-01";"CAGL0H02491g - 1.08e-01"
"915";"CAGL0H02563g";"log(1H/0H)";"2.10e+00";"CAGL0H02563g - 2.10e+00"
"916";"CAGL0H02585g";"log(1H/0H)";"1.73e+00";"CAGL0H02585g - 1.73e+00"
"917";"CAGL0H02893g";"log(1H/0H)";"2.35e+00";"CAGL0H02893g - 2.35e+00"
"918";"CAGL0H02959g";"log(1H/0H)";"-3.48e-01";"CAGL0H02959g - -3.48e-01"
"919";"CAGL0H03179g";"log(1H/0H)";"-2.20e-02";"CAGL0H03179g - -2.20e-02"
"920";"CAGL0H03487g";"log(1H/0H)";"7.73e-01";"CAGL0H03487g - 7.73e-01"
"921";"CAGL0H03751g";"log(1H/0H)";"-1.63e-01";"CAGL0H03751g - -1.63e-01"
"922";"CAGL0H03795g";"log(1H/0H)";"1.55e+00";"CAGL0H03795g - 1.55e+00"
"923";"CAGL0H03993g";"log(1H/0H)";"1.08e+00";"CAGL0H03993g - 1.08e+00"
"924";"CAGL0H04037g";"log(1H/0H)";"6.66e-01";"CAGL0H04037g - 6.66e-01"
"925";"CAGL0H04081g";"log(1H/0H)";"3.39e-01";"CAGL0H04081g - 3.39e-01"
"926";"CAGL0H04125g";"log(1H/0H)";"6.78e-01";"CAGL0H04125g - 6.78e-01"
"927";"CAGL0H04191g";"log(1H/0H)";"2.96e-01";"CAGL0H04191g - 2.96e-01"
"928";"CAGL0H04851g";"log(1H/0H)";"-3.60e-02";"CAGL0H04851g - -3.60e-02"
"929";"CAGL0H04939g";"log(1H/0H)";"1.71e-01";"CAGL0H04939g - 1.71e-01"
"930";"CAGL0H05137g";"log(1H/0H)";"-1.13e+00";"CAGL0H05137g - -1.13e+00"
"931";"CAGL0H05445g";"log(1H/0H)";"6.26e-01";"CAGL0H05445g - 6.26e-01"
"932";"CAGL0H05643g";"log(1H/0H)";"-7.25e-01";"CAGL0H05643g - -7.25e-01"
"933";"CAGL0H06545g";"log(1H/0H)";"2.18e+00";"CAGL0H06545g - 2.18e+00"
"934";"CAGL0H06699g";"log(1H/0H)";"4.03e-01";"CAGL0H06699g - 4.03e-01"
"935";"CAGL0H06787g";"log(1H/0H)";"8.53e-01";"CAGL0H06787g - 8.53e-01"
"936";"CAGL0H07051g";"log(1H/0H)";"-6.94e-01";"CAGL0H07051g - -6.94e-01"
"937";"CAGL0H07337g";"log(1H/0H)";"-4.73e-01";"CAGL0H07337g - -4.73e-01"
"938";"CAGL0H07579g";"log(1H/0H)";"-1.14e-01";"CAGL0H07579g - -1.14e-01"
"939";"CAGL0H07887g";"log(1H/0H)";"-2.63e-01";"CAGL0H07887g - -2.63e-01"
"940";"CAGL0H08063g";"log(1H/0H)";"5.56e-01";"CAGL0H08063g - 5.56e-01"
"941";"CAGL0H08261g";"log(1H/0H)";"1.67e+00";"CAGL0H08261g - 1.67e+00"
"942";"CAGL0H08541g";"log(1H/0H)";"4.04e-01";"CAGL0H08541g - 4.04e-01"
"943";"CAGL0H08624g";"log(1H/0H)";"5.05e-01";"CAGL0H08624g - 5.05e-01"
"944";"CAGL0H08822g";"log(1H/0H)";"-1.73e+00";"CAGL0H08822g - -1.73e+00"
"945";"CAGL0H08844g";"log(1H/0H)";"1.54e+00";"CAGL0H08844g - 1.54e+00"
"946";"CAGL0H09064g";"log(1H/0H)";"-1.95e-01";"CAGL0H09064g - -1.95e-01"
"947";"CAGL0H09460g";"log(1H/0H)";"1.88e+00";"CAGL0H09460g - 1.88e+00"
"948";"CAGL0H09592g";"log(1H/0H)";" NA";"CAGL0H09592g -  NA"
"949";"CAGL0H09614g";"log(1H/0H)";" NA";"CAGL0H09614g -  NA"
"950";"CAGL0H09944g";"log(1H/0H)";"2.76e+00";"CAGL0H09944g - 2.76e+00"
"951";"CAGL0H09966g";"log(1H/0H)";"2.14e+00";"CAGL0H09966g - 2.14e+00"
"952";"CAGL0H10010g";"log(1H/0H)";"1.24e+00";"CAGL0H10010g - 1.24e+00"
"953";"CAGL0H10076g";"log(1H/0H)";"6.18e-01";"CAGL0H10076g - 6.18e-01"
"954";"CAGL0H10142g";"log(1H/0H)";"-9.74e-02";"CAGL0H10142g - -9.74e-02"
"955";"CAGL0I00286g";"log(1H/0H)";"-3.60e+00";"CAGL0I00286g - -3.60e+00"
"956";"CAGL0I00462g";"log(1H/0H)";"8.57e-01";"CAGL0I00462g - 8.57e-01"
"957";"CAGL0I00528g";"log(1H/0H)";"-1.39e-01";"CAGL0I00528g - -1.39e-01"
"958";"CAGL0I00550g";"log(1H/0H)";"6.23e-01";"CAGL0I00550g - 6.23e-01"
"959";"CAGL0I00748g";"log(1H/0H)";"2.33e-01";"CAGL0I00748g - 2.33e-01"
"960";"CAGL0I00792g";"log(1H/0H)";"-4.71e-01";"CAGL0I00792g - -4.71e-01"
"961";"CAGL0I00814g";"log(1H/0H)";"-6.20e-01";"CAGL0I00814g - -6.20e-01"
"962";"CAGL0I01100g";"log(1H/0H)";"1.78e+00";"CAGL0I01100g - 1.78e+00"
"963";"CAGL0I01166g";"log(1H/0H)";"6.67e-01";"CAGL0I01166g - 6.67e-01"
"964";"CAGL0I01276g";"log(1H/0H)";"1.88e+00";"CAGL0I01276g - 1.88e+00"
"965";"CAGL0I01298g";"log(1H/0H)";"-9.21e-02";"CAGL0I01298g - -9.21e-02"
"966";"CAGL0I01408g";"log(1H/0H)";"-2.14e+00";"CAGL0I01408g - -2.14e+00"
"967";"CAGL0I01980g";"log(1H/0H)";"1.16e+00";"CAGL0I01980g - 1.16e+00"
"968";"CAGL0I02024g";"log(1H/0H)";"4.11e-02";"CAGL0I02024g - 4.11e-02"
"969";"CAGL0I02134g";"log(1H/0H)";"6.79e-01";"CAGL0I02134g - 6.79e-01"
"970";"CAGL0I02486g";"log(1H/0H)";"5.22e-01";"CAGL0I02486g - 5.22e-01"
"971";"CAGL0I02508g";"log(1H/0H)";"9.45e-01";"CAGL0I02508g - 9.45e-01"
"972";"CAGL0I02530g";"log(1H/0H)";"2.49e+00";"CAGL0I02530g - 2.49e+00"
"973";"CAGL0I02728g";"log(1H/0H)";"-6.92e-01";"CAGL0I02728g - -6.92e-01"
"974";"CAGL0I03036g";"log(1H/0H)";"-3.00e-01";"CAGL0I03036g - -3.00e-01"
"975";"CAGL0I03080g";"log(1H/0H)";"2.12e-01";"CAGL0I03080g - 2.12e-01"
"976";"CAGL0I03190g";"log(1H/0H)";"-1.03e+00";"CAGL0I03190g - -1.03e+00"
"977";"CAGL0I03234g";"log(1H/0H)";"-1.19e+00";"CAGL0I03234g - -1.19e+00"
"978";"CAGL0I03366g";"log(1H/0H)";"-1.38e+00";"CAGL0I03366g - -1.38e+00"
"979";"CAGL0I04004g";"log(1H/0H)";"-6.25e-01";"CAGL0I04004g - -6.25e-01"
"980";"CAGL0I04048g";"log(1H/0H)";"-2.97e-01";"CAGL0I04048g - -2.97e-01"
"981";"CAGL0I04328g";"log(1H/0H)";"9.47e-02";"CAGL0I04328g - 9.47e-02"
"982";"CAGL0I04334g";"log(1H/0H)";"3.65e-01";"CAGL0I04334g - 3.65e-01"
"983";"CAGL0I04444g";"log(1H/0H)";"-5.04e-01";"CAGL0I04444g - -5.04e-01"
"984";"CAGL0I04686g";"log(1H/0H)";"8.56e-01";"CAGL0I04686g - 8.56e-01"
"985";"CAGL0I04730g";"log(1H/0H)";"-1.63e+00";"CAGL0I04730g - -1.63e+00"
"986";"CAGL0I04752g";"log(1H/0H)";"-5.84e-02";"CAGL0I04752g - -5.84e-02"
"987";"CAGL0I04906g";"log(1H/0H)";"1.84e+00";"CAGL0I04906g - 1.84e+00"
"988";"CAGL0I04972g";"log(1H/0H)";"-8.07e-01";"CAGL0I04972g - -8.07e-01"
"989";"CAGL0I04994g";"log(1H/0H)";"-2.76e-01";"CAGL0I04994g - -2.76e-01"
"990";"CAGL0I05060g";"log(1H/0H)";"-8.28e-01";"CAGL0I05060g - -8.28e-01"
"991";"CAGL0I05390g";"log(1H/0H)";"7.91e-01";"CAGL0I05390g - 7.91e-01"
"992";"CAGL0I05610g";"log(1H/0H)";"-2.29e-01";"CAGL0I05610g - -2.29e-01"
"993";"CAGL0I05874g";"log(1H/0H)";"1.18e+00";"CAGL0I05874g - 1.18e+00"
"994";"CAGL0I05934g";"log(1H/0H)";"1.29e+00";"CAGL0I05934g - 1.29e+00"
"995";"CAGL0I06006g";"log(1H/0H)";"-1.50e+00";"CAGL0I06006g - -1.50e+00"
"996";"CAGL0I06050g";"log(1H/0H)";"2.38e-01";"CAGL0I06050g - 2.38e-01"
"997";"CAGL0I06182g";"log(1H/0H)";"1.08e+00";"CAGL0I06182g - 1.08e+00"
"998";"CAGL0I06644g";"log(1H/0H)";"-6.56e-01";"CAGL0I06644g - -6.56e-01"
"999";"CAGL0I06743g";"log(1H/0H)";"9.22e-01";"CAGL0I06743g - 9.22e-01"
"1000";"CAGL0I06831g";"log(1H/0H)";"-4.36e-01";"CAGL0I06831g - -4.36e-01"
"1001";"CAGL0I07249g";"log(1H/0H)";"1.02e+00";"CAGL0I07249g - 1.02e+00"
"1002";"CAGL0I07491g";"log(1H/0H)";"9.93e-01";"CAGL0I07491g - 9.93e-01"
"1003";"CAGL0I07843g";"log(1H/0H)";"5.21e-01";"CAGL0I07843g - 5.21e-01"
"1004";"CAGL0I07887g";"log(1H/0H)";"2.39e+00";"CAGL0I07887g - 2.39e+00"
"1005";"CAGL0I07969g";"log(1H/0H)";"-3.27e-01";"CAGL0I07969g - -3.27e-01"
"1006";"CAGL0I08305g";"log(1H/0H)";"2.02e+00";"CAGL0I08305g - 2.02e+00"
"1007";"CAGL0I08503g";"log(1H/0H)";"-1.88e+00";"CAGL0I08503g - -1.88e+00"
"1008";"CAGL0I08547g";"log(1H/0H)";"-3.34e+00";"CAGL0I08547g - -3.34e+00"
"1009";"CAGL0I08987g";"log(1H/0H)";"-3.08e-01";"CAGL0I08987g - -3.08e-01"
"1010";"CAGL0I09009g";"log(1H/0H)";"1.30e+00";"CAGL0I09009g - 1.30e+00"
"1011";"CAGL0I09086g";"log(1H/0H)";"3.82e-01";"CAGL0I09086g - 3.82e-01"
"1012";"CAGL0I09284g";"log(1H/0H)";"6.56e-01";"CAGL0I09284g - 6.56e-01"
"1013";"CAGL0I09328g";"log(1H/0H)";"3.68e-01";"CAGL0I09328g - 3.68e-01"
"1014";"CAGL0I09504g";"log(1H/0H)";"1.68e+00";"CAGL0I09504g - 1.68e+00"
"1015";"CAGL0I09702g";"log(1H/0H)";"-5.29e-01";"CAGL0I09702g - -5.29e-01"
"1016";"CAGL0I09724g";"log(1H/0H)";"-1.13e+00";"CAGL0I09724g - -1.13e+00"
"1017";"CAGL0I09790g";"log(1H/0H)";"-1.67e+00";"CAGL0I09790g - -1.67e+00"
"1018";"CAGL0I10010g";"log(1H/0H)";"4.27e-02";"CAGL0I10010g - 4.27e-02"
"1019";"CAGL0I10147g";"log(1H/0H)";" NA";"CAGL0I10147g -  NA"
"1020";"CAGL0I10384g";"log(1H/0H)";"-4.74e-01";"CAGL0I10384g - -4.74e-01"
"1021";"CAGL0I10406g";"log(1H/0H)";"1.28e+00";"CAGL0I10406g - 1.28e+00"
"1022";"CAGL0I10472g";"log(1H/0H)";"-1.43e-01";"CAGL0I10472g - -1.43e-01"
"1023";"CAGL0I10670g";"log(1H/0H)";"-1.93e+00";"CAGL0I10670g - -1.93e+00"
"1024";"CAGL0I10747g";"log(1H/0H)";"3.02e-01";"CAGL0I10747g - 3.02e-01"
"1025";"CAGL0I10791g";"log(1H/0H)";"-1.51e-01";"CAGL0I10791g - -1.51e-01"
"1026";"CAGL0J00363g";"log(1H/0H)";"-1.85e+00";"CAGL0J00363g - -1.85e+00"
"1027";"CAGL0J00429g";"log(1H/0H)";"-1.00e+00";"CAGL0J00429g - -1.00e+00"
"1028";"CAGL0J00451g";"log(1H/0H)";"-2.62e-01";"CAGL0J00451g - -2.62e-01"
"1029";"CAGL0J00473g";"log(1H/0H)";"-1.91e+00";"CAGL0J00473g - -1.91e+00"
"1030";"CAGL0J00649g";"log(1H/0H)";"-8.04e-02";"CAGL0J00649g - -8.04e-02"
"1031";"CAGL0J00847g";"log(1H/0H)";"3.82e-02";"CAGL0J00847g - 3.82e-02"
"1032";"CAGL0J01045g";"log(1H/0H)";"-1.56e+00";"CAGL0J01045g - -1.56e+00"
"1033";"CAGL0J01441g";"log(1H/0H)";"1.06e+00";"CAGL0J01441g - 1.06e+00"
"1034";"CAGL0J01848g";"log(1H/0H)";"-1.72e+00";"CAGL0J01848g - -1.72e+00"
"1035";"CAGL0J02112g";"log(1H/0H)";"9.71e-02";"CAGL0J02112g - 9.71e-02"
"1036";"CAGL0J02530g";"log(1H/0H)";"5.51e-01";"CAGL0J02530g - 5.51e-01"
"1037";"CAGL0J02904g";"log(1H/0H)";"8.42e-01";"CAGL0J02904g - 8.42e-01"
"1038";"CAGL0J03080g";"log(1H/0H)";"6.19e-01";"CAGL0J03080g - 6.19e-01"
"1039";"CAGL0J03212g";"log(1H/0H)";"-1.99e-01";"CAGL0J03212g - -1.99e-01"
"1040";"CAGL0J03234g";"log(1H/0H)";"-4.41e-01";"CAGL0J03234g - -4.41e-01"
"1041";"CAGL0J03762g";"log(1H/0H)";"4.80e-01";"CAGL0J03762g - 4.80e-01"
"1042";"CAGL0J03806g";"log(1H/0H)";"-7.61e-01";"CAGL0J03806g - -7.61e-01"
"1043";"CAGL0J03894g";"log(1H/0H)";"-5.32e-01";"CAGL0J03894g - -5.32e-01"
"1044";"CAGL0J03916g";"log(1H/0H)";"-3.90e-01";"CAGL0J03916g - -3.90e-01"
"1045";"CAGL0J04004g";"log(1H/0H)";"1.03e+00";"CAGL0J04004g - 1.03e+00"
"1046";"CAGL0J04070g";"log(1H/0H)";"-7.11e-01";"CAGL0J04070g - -7.11e-01"
"1047";"CAGL0J04202g";"log(1H/0H)";"2.23e+00";"CAGL0J04202g - 2.23e+00"
"1048";"CAGL0J04224g";"log(1H/0H)";"4.91e-03";"CAGL0J04224g - 4.91e-03"
"1049";"CAGL0J04268g";"log(1H/0H)";"2.31e+00";"CAGL0J04268g - 2.31e+00"
"1050";"CAGL0J04290g";"log(1H/0H)";"1.08e+00";"CAGL0J04290g - 1.08e+00"
"1051";"CAGL0J04466g";"log(1H/0H)";"2.81e-01";"CAGL0J04466g - 2.81e-01"
"1052";"CAGL0J04576g";"log(1H/0H)";"-2.07e+00";"CAGL0J04576g - -2.07e+00"
"1053";"CAGL0J04950g";"log(1H/0H)";"3.76e-01";"CAGL0J04950g - 3.76e-01"
"1054";"CAGL0J05082g";"log(1H/0H)";"7.09e-01";"CAGL0J05082g - 7.09e-01"
"1055";"CAGL0J05258g";"log(1H/0H)";"4.32e-01";"CAGL0J05258g - 4.32e-01"
"1056";"CAGL0J05390g";"log(1H/0H)";"-1.74e+00";"CAGL0J05390g - -1.74e+00"
"1057";"CAGL0J05478g";"log(1H/0H)";"8.36e-02";"CAGL0J05478g - 8.36e-02"
"1058";"CAGL0J05852g";"log(1H/0H)";"3.11e-01";"CAGL0J05852g - 3.11e-01"
"1059";"CAGL0J05984g";"log(1H/0H)";"-1.86e+00";"CAGL0J05984g - -1.86e+00"
"1060";"CAGL0J06374g";"log(1H/0H)";"-6.62e-01";"CAGL0J06374g - -6.62e-01"
"1061";"CAGL0J06380g";"log(1H/0H)";"1.36e+00";"CAGL0J06380g - 1.36e+00"
"1062";"CAGL0J06666g";"log(1H/0H)";"-1.76e+00";"CAGL0J06666g - -1.76e+00"
"1063";"CAGL0J07062g";"log(1H/0H)";"6.02e-01";"CAGL0J07062g - 6.02e-01"
"1064";"CAGL0J07568g";"log(1H/0H)";"1.41e+00";"CAGL0J07568g - 1.41e+00"
"1065";"CAGL0J07678g";"log(1H/0H)";"-4.67e-01";"CAGL0J07678g - -4.67e-01"
"1066";"CAGL0J07766g";"log(1H/0H)";"-1.37e+00";"CAGL0J07766g - -1.37e+00"
"1067";"CAGL0J07980g";"log(1H/0H)";"8.36e-01";"CAGL0J07980g - 8.36e-01"
"1068";"CAGL0J08547g";"log(1H/0H)";"1.84e-01";"CAGL0J08547g - 1.84e-01"
"1069";"CAGL0J08679g";"log(1H/0H)";"-8.61e-01";"CAGL0J08679g - -8.61e-01"
"1070";"CAGL0J09240g";"log(1H/0H)";"1.88e-01";"CAGL0J09240g - 1.88e-01"
"1071";"CAGL0J09262g";"log(1H/0H)";"1.41e+00";"CAGL0J09262g - 1.41e+00"
"1072";"CAGL0J09328g";"log(1H/0H)";"6.07e-01";"CAGL0J09328g - 6.07e-01"
"1073";"CAGL0J09614g";"log(1H/0H)";"-1.50e+00";"CAGL0J09614g - -1.50e+00"
"1074";"CAGL0J09724g";"log(1H/0H)";"-5.75e-02";"CAGL0J09724g - -5.75e-02"
"1075";"CAGL0J09812g";"log(1H/0H)";"2.07e+00";"CAGL0J09812g - 2.07e+00"
"1076";"CAGL0J09944g";"log(1H/0H)";"-1.83e+00";"CAGL0J09944g - -1.83e+00"
"1077";"CAGL0J10010g";"log(1H/0H)";"-1.80e+00";"CAGL0J10010g - -1.80e+00"
"1078";"CAGL0J10164g";"log(1H/0H)";"-6.52e-01";"CAGL0J10164g - -6.52e-01"
"1079";"CAGL0J10362g";"log(1H/0H)";"-1.12e+00";"CAGL0J10362g - -1.12e+00"
"1080";"CAGL0J10824g";"log(1H/0H)";"2.36e-01";"CAGL0J10824g - 2.36e-01"
"1081";"CAGL0J10846g";"log(1H/0H)";"1.00e+00";"CAGL0J10846g - 1.00e+00"
"1082";"CAGL0J10978g";"log(1H/0H)";"1.09e+00";"CAGL0J10978g - 1.09e+00"
"1083";"CAGL0J11132g";"log(1H/0H)";"1.44e+00";"CAGL0J11132g - 1.44e+00"
"1084";"CAGL0J11682g";"log(1H/0H)";"2.16e-01";"CAGL0J11682g - 2.16e-01"
"1085";"CAGL0J11792g";"log(1H/0H)";"-1.76e+00";"CAGL0J11792g - -1.76e+00"
"1086";"CAGL0J11858g";"log(1H/0H)";"-6.69e-01";"CAGL0J11858g - -6.69e-01"
"1087";"CAGL0K00110g";"log(1H/0H)";"2.71e-01";"CAGL0K00110g - 2.71e-01"
"1088";"CAGL0K00715g";"log(1H/0H)";"-9.99e-01";"CAGL0K00715g - -9.99e-01"
"1089";"CAGL0K00847g";"log(1H/0H)";"4.77e-01";"CAGL0K00847g - 4.77e-01"
"1090";"CAGL0K00869g";"log(1H/0H)";"1.03e+00";"CAGL0K00869g - 1.03e+00"
"1091";"CAGL0K01177g";"log(1H/0H)";"5.38e-01";"CAGL0K01177g - 5.38e-01"
"1092";"CAGL0K01749g";"log(1H/0H)";"1.07e+00";"CAGL0K01749g - 1.07e+00"
"1093";"CAGL0K01771g";"log(1H/0H)";"6.36e-01";"CAGL0K01771g - 6.36e-01"
"1094";"CAGL0K01859g";"log(1H/0H)";"-1.21e+00";"CAGL0K01859g - -1.21e+00"
"1095";"CAGL0K02233g";"log(1H/0H)";"-1.58e+00";"CAGL0K02233g - -1.58e+00"
"1096";"CAGL0K02409g";"log(1H/0H)";"4.59e-01";"CAGL0K02409g - 4.59e-01"
"1097";"CAGL0K02629g";"log(1H/0H)";"3.88e-01";"CAGL0K02629g - 3.88e-01"
"1098";"CAGL0K02893g";"log(1H/0H)";"-9.36e-01";"CAGL0K02893g - -9.36e-01"
"1099";"CAGL0K03091g";"log(1H/0H)";"-1.50e+00";"CAGL0K03091g - -1.50e+00"
"1100";"CAGL0K03421g";"log(1H/0H)";"1.27e+00";"CAGL0K03421g - 1.27e+00"
"1101";"CAGL0K03459g";"log(1H/0H)";"8.10e-01";"CAGL0K03459g - 8.10e-01"
"1102";"CAGL0K04103g";"log(1H/0H)";"2.64e-01";"CAGL0K04103g - 2.64e-01"
"1103";"CAGL0K04279g";"log(1H/0H)";"-2.95e-01";"CAGL0K04279g - -2.95e-01"
"1104";"CAGL0K04301g";"log(1H/0H)";"1.28e+00";"CAGL0K04301g - 1.28e+00"
"1105";"CAGL0K04367g";"log(1H/0H)";"-1.01e+00";"CAGL0K04367g - -1.01e+00"
"1106";"CAGL0K04499g";"log(1H/0H)";"-6.36e-01";"CAGL0K04499g - -6.36e-01"
"1107";"CAGL0K04719g";"log(1H/0H)";"1.64e+00";"CAGL0K04719g - 1.64e+00"
"1108";"CAGL0K04851g";"log(1H/0H)";"1.29e+00";"CAGL0K04851g - 1.29e+00"
"1109";"CAGL0K05137g";"log(1H/0H)";"8.25e-01";"CAGL0K05137g - 8.25e-01"
"1110";"CAGL0K05247g";"log(1H/0H)";"2.53e+00";"CAGL0K05247g - 2.53e+00"
"1111";"CAGL0K05357g";"log(1H/0H)";"-4.41e-01";"CAGL0K05357g - -4.41e-01"
"1112";"CAGL0K05687g";"log(1H/0H)";"1.63e+00";"CAGL0K05687g - 1.63e+00"
"1113";"CAGL0K05753g";"log(1H/0H)";"-4.16e-01";"CAGL0K05753g - -4.16e-01"
"1114";"CAGL0K05813g";"log(1H/0H)";"2.55e+00";"CAGL0K05813g - 2.55e+00"
"1115";"CAGL0K06061g";"log(1H/0H)";"-4.67e-01";"CAGL0K06061g - -4.67e-01"
"1116";"CAGL0K06105g";"log(1H/0H)";"1.76e+00";"CAGL0K06105g - 1.76e+00"
"1117";"CAGL0K06259g";"log(1H/0H)";"1.20e+00";"CAGL0K06259g - 1.20e+00"
"1118";"CAGL0K06567g";"log(1H/0H)";"-6.45e-01";"CAGL0K06567g - -6.45e-01"
"1119";"CAGL0K06633g";"log(1H/0H)";"4.96e-01";"CAGL0K06633g - 4.96e-01"
"1120";"CAGL0K06677g";"log(1H/0H)";"-9.20e-02";"CAGL0K06677g - -9.20e-02"
"1121";"CAGL0K07111g";"log(1H/0H)";"1.39e-01";"CAGL0K07111g - 1.39e-01"
"1122";"CAGL0K07183g";"log(1H/0H)";"-9.53e-01";"CAGL0K07183g - -9.53e-01"
"1123";"CAGL0K07205g";"log(1H/0H)";"-1.78e-01";"CAGL0K07205g - -1.78e-01"
"1124";"CAGL0K07436g";"log(1H/0H)";"6.51e-01";"CAGL0K07436g - 6.51e-01"
"1125";"CAGL0K07480g";"log(1H/0H)";"1.22e+00";"CAGL0K07480g - 1.22e+00"
"1126";"CAGL0K07546g";"log(1H/0H)";"-1.64e+00";"CAGL0K07546g - -1.64e+00"
"1127";"CAGL0K07590g";"log(1H/0H)";"9.08e-01";"CAGL0K07590g - 9.08e-01"
"1128";"CAGL0K07678g";"log(1H/0H)";"-5.02e-01";"CAGL0K07678g - -5.02e-01"
"1129";"CAGL0K08184g";"log(1H/0H)";"-1.02e+00";"CAGL0K08184g - -1.02e+00"
"1130";"CAGL0K08206g";"log(1H/0H)";"-4.92e-01";"CAGL0K08206g - -4.92e-01"
"1131";"CAGL0K08338g";"log(1H/0H)";"-4.93e-01";"CAGL0K08338g - -4.93e-01"
"1132";"CAGL0K08536g";"log(1H/0H)";"2.65e+00";"CAGL0K08536g - 2.65e+00"
"1133";"CAGL0K08668g";"log(1H/0H)";"-1.47e+00";"CAGL0K08668g - -1.47e+00"
"1134";"CAGL0K08756g";"log(1H/0H)";"2.42e+00";"CAGL0K08756g - 2.42e+00"
"1135";"CAGL0K09042g";"log(1H/0H)";"-1.86e+00";"CAGL0K09042g - -1.86e+00"
"1136";"CAGL0K09372g";"log(1H/0H)";"-1.43e+00";"CAGL0K09372g - -1.43e+00"
"1137";"CAGL0K09702g";"log(1H/0H)";"1.46e+00";"CAGL0K09702g - 1.46e+00"
"1138";"CAGL0K09724g";"log(1H/0H)";"-3.51e-01";"CAGL0K09724g - -3.51e-01"
"1139";"CAGL0K09988g";"log(1H/0H)";"1.30e+00";"CAGL0K09988g - 1.30e+00"
"1140";"CAGL0K10340g";"log(1H/0H)";"-4.14e-01";"CAGL0K10340g - -4.14e-01"
"1141";"CAGL0K10362g";"log(1H/0H)";"-2.22e+00";"CAGL0K10362g - -2.22e+00"
"1142";"CAGL0K10428g";"log(1H/0H)";"7.96e-01";"CAGL0K10428g - 7.96e-01"
"1143";"CAGL0K10736g";"log(1H/0H)";"7.14e-02";"CAGL0K10736g - 7.14e-02"
"1144";"CAGL0K10780g";"log(1H/0H)";"-2.25e+00";"CAGL0K10780g - -2.25e+00"
"1145";"CAGL0K10824g";"log(1H/0H)";"2.90e+00";"CAGL0K10824g - 2.90e+00"
"1146";"CAGL0K10868g";"log(1H/0H)";"-2.25e-01";"CAGL0K10868g - -2.25e-01"
"1147";"CAGL0K11231g";"log(1H/0H)";"-5.76e-01";"CAGL0K11231g - -5.76e-01"
"1148";"CAGL0K11616g";"log(1H/0H)";"8.03e-01";"CAGL0K11616g - 8.03e-01"
"1149";"CAGL0K11858g";"log(1H/0H)";"1.92e+00";"CAGL0K11858g - 1.92e+00"
"1150";"CAGL0K12100g";"log(1H/0H)";"-1.41e+00";"CAGL0K12100g - -1.41e+00"
"1151";"CAGL0K12254g";"log(1H/0H)";"-6.58e-01";"CAGL0K12254g - -6.58e-01"
"1152";"CAGL0K12518g";"log(1H/0H)";"-7.29e-01";"CAGL0K12518g - -7.29e-01"
"1153";"CAGL0K12980g";"log(1H/0H)";"-1.15e-02";"CAGL0K12980g - -1.15e-02"
"1154";"CAGL0L00429g";"log(1H/0H)";"-2.60e-01";"CAGL0L00429g - -2.60e-01"
"1155";"CAGL0L00473g";"log(1H/0H)";"3.18e+00";"CAGL0L00473g - 3.18e+00"
"1156";"CAGL0L00649g";"log(1H/0H)";"1.97e+00";"CAGL0L00649g - 1.97e+00"
"1157";"CAGL0L00759g";"log(1H/0H)";"6.00e-01";"CAGL0L00759g - 6.00e-01"
"1158";"CAGL0L00803g";"log(1H/0H)";"5.83e-01";"CAGL0L00803g - 5.83e-01"
"1159";"CAGL0L00957g";"log(1H/0H)";"1.28e+00";"CAGL0L00957g - 1.28e+00"
"1160";"CAGL0L00979g";"log(1H/0H)";"1.78e-01";"CAGL0L00979g - 1.78e-01"
"1161";"CAGL0L01089g";"log(1H/0H)";"-4.84e-01";"CAGL0L01089g - -4.84e-01"
"1162";"CAGL0L01177g";"log(1H/0H)";"1.59e+00";"CAGL0L01177g - 1.59e+00"
"1163";"CAGL0L01551g";"log(1H/0H)";"-5.74e-02";"CAGL0L01551g - -5.74e-02"
"1164";"CAGL0L01771g";"log(1H/0H)";"2.38e-01";"CAGL0L01771g - 2.38e-01"
